"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","location_type","parent_station","wheelchair_boarding","platform_code"
000000186701,"","Alsdorf, Denkmalplatz",,"50.874439000000","6.160376000000",0,,0,"H.1"
000000186702,"","Alsdorf, Denkmalplatz",,"50.874621000000","6.162341000000",0,,0,"H.2"
000000186703,"","Alsdorf, Denkmalplatz",,"50.873793000000","6.161197000000",0,,0,"H.3"
000000186704,"","Alsdorf, Denkmalplatz",,"50.873917000000","6.162227000000",0,,0,"H.4"
000000186706,"","Alsdorf, Denkmalplatz",,"50.841214000000","6.160491000000",0,,0,"H.6"
000000410102,"","Inden, Lamersdorf Markt",,"50.848823000000","6.353677000000",0,,0,""
000000610704,"","Waldfeucht, Bocket Dampfmühle",,"51.054824000000","6.008771000000",0,,0,""
000000142802,"","Aachen, Rabentalweg (Mensa Vita)",,"50.780217000000","6.047466000000",0,,0,"H.2"
000000174304,"","Aachen, Uniklinik",,"50.775549000000","6.043575000000",0,,0,"H.4"
000000174305,"","Aachen, Uniklinik",,"50.776027000000","6.041516000000",0,,0,"H.5"
000000241502,"","Düren, Echtz Weidmühlenstraße",,"50.827600000000","6.415910000000",0,,0,""
000000253103,"","Düren, Merken Kirche",,"50.846059000000","6.422625000000",0,,0,""
000000265601,"","Erkelenz, Burg",,"51.082572000000","6.314187000000",0,,0,""
000000265602,"","Erkelenz, Burg",,"51.082572000000","6.314187000000",0,,0,""
000000348601,"","Heinsberg, Oberbruch Eschweiler Ilbertzstraße",,"51.050967000000","6.129876000000",0,,0,""
000000348602,"","Heinsberg, Oberbruch Eschweiler Ilbertzstraße",,"51.050967000000","6.129876000000",0,,0,""
000000348801,"","Heinsberg, Oberbruch Eschweiler Kirche",,"51.048769000000","6.126148000000",0,,0,""
000000348802,"","Heinsberg, Oberbruch Eschweiler Kirche",,"51.048904000000","6.126148000000",0,,0,""
000000349201,"","Heinsberg, Oberbruch Grebben Andreasstraße",,"51.052212000000","6.132845000000",0,,0,""
000000349202,"","Heinsberg, Oberbruch Grebben Andreasstraße",,"51.052143000000","6.133078000000",0,,0,""
000000361001,"","Heinsberg, Schafhausen Kuhlertgraben",,"51.055753000000","6.118351000000",0,,0,""
000000361002,"","Heinsberg, Schafhausen Kuhlertgraben",,"51.055753000000","6.118351000000",0,,0,""
000000361201,"","Heinsberg, Schafhausen Schafhausener Straße",,"51.053301000000","6.124520000000",0,,0,""
000000361202,"","Heinsberg, Schafhausen Schafhausener Straße",,"51.053301000000","6.124520000000",0,,0,""
000000362401,"","Heinsberg, Uetterath Kirche",,"51.021011000000","6.134780000000",0,,0,""
000000362402,"","Heinsberg, Uetterath Kirche",,"51.020966000000","6.134908000000",0,,0,""
000000362601,"","Heinsberg, Uetterath Abzw. Berg",,"51.019846000000","6.139594000000",0,,0,""
000000362602,"","Heinsberg, Uetterath Abzw. Berg",,"51.019846000000","6.139594000000",0,,0,""
